order_id,order_date,customer_id,segment,region,category,product,quantity,unit_price,discount,shipping_cost,revenue,cost,profit
ORD-008743,2024-01-24,CUST-02725,Consumer,Northeast,Beauty,Skincare Set,2,93.05,0.125,12.48,162.87,138.17,12.22
ORD-008744,2025-04-04,CUST-00477,Consumer,West,Beauty,Makeup Kit,2,30.13,0.154,3.11,50.95,36.0,11.84
ORD-008745,2025-04-22,CUST-02449,Corporate,Midwest,Office Supplies,Pen Set,1,58.23,0.126,11.74,50.87,43.4,-4.27
ORD-008746,2024-10-20,CUST-01979,Corporate,Midwest,Electronics,Bluetooth Speaker,2,354.57,0.152,15.46,601.02,518.1,67.46
ORD-008747,2024-02-08,CUST-01572,Consumer,South,Electronics,USB-C Hub,1,351.25,0.09,22.67,319.61,233.48,63.46
ORD-008748,2025-03-26,CUST-00366,Consumer,Northeast,Office Supplies,Printer Paper,1,31.56,0.124,21.58,27.64,18.46,-12.4
ORD-008749,2024-06-12,CUST-01817,Corporate,West,Beauty,Face Serum,1,87.23,0.113,21.55,77.36,57.29,-1.48
ORD-008750,2024-10-26,CUST-01141,Consumer,West,Electronics,USB-C Hub,2,246.51,0.034,5.34,476.21,380.24,90.63
ORD-008751,2024-12-26,CUST-00114,Consumer,South,Home & Kitchen,Desk Lamp,2,59.42,0.0,18.61,118.83,91.76,8.46
ORD-008752,2024-03-20,CUST-00520,Corporate,Northeast,Home & Kitchen,Desk Lamp,2,92.45,0.049,18.1,175.93,126.73,31.1
ORD-008753,2024-02-04,CUST-00269,Consumer,West,Office Supplies,Desk Organizer,1,31.02,0.056,18.68,29.28,24.62,-14.02
ORD-008754,2024-02-13,CUST-00899,Consumer,Midwest,Home & Kitchen,Storage Set,1,41.7,0.18,8.42,34.2,32.13,-6.35
ORD-008755,2025-06-08,CUST-00527,Small Business,Midwest,Electronics,Smart Watch,2,41.27,0.093,21.16,74.86,60.1,-6.4
ORD-008756,2025-06-07,CUST-02576,Corporate,West,Electronics,Laptop Stand,1,306.6,0.05,9.11,291.41,239.13,43.17
ORD-008757,2024-08-21,CUST-00860,Consumer,Midwest,Home & Kitchen,Air Fryer,1,137.28,0.088,6.96,125.15,100.64,17.55
ORD-008758,2024-08-20,CUST-01260,Small Business,Midwest,Office Supplies,Desk Organizer,4,25.13,0.112,24.61,89.24,71.82,-7.19
ORD-008759,2024-08-10,CUST-02230,Corporate,Midwest,Sports,Sports Bag,1,219.37,0.074,21.58,203.23,148.45,33.2
ORD-008760,2024-07-10,CUST-00326,Corporate,South,Electronics,Wireless Headphones,1,126.14,0.065,13.01,117.94,81.63,23.3
ORD-008761,2024-10-24,CUST-01066,Small Business,South,Office Supplies,Desk Organizer,1,44.59,0.076,13.14,41.21,27.21,0.86
ORD-008762,2024-07-13,CUST-00597,Corporate,Northeast,Office Supplies,Stapler,1,58.04,0.112,5.74,51.52,41.83,3.95
ORD-008763,2024-12-03,CUST-01554,Consumer,Midwest,Office Supplies,Notebook,1,51.81,0.089,21.8,47.18,35.34,-9.96
ORD-008764,2024-07-26,CUST-02531,Corporate,Northeast,Home & Kitchen,Air Fryer,1,80.42,0.072,15.32,74.66,53.4,5.94
ORD-008765,2024-12-10,CUST-01638,Small Business,West,Electronics,Wireless Headphones,1,390.65,0.054,13.06,369.62,251.02,105.54
ORD-008766,2025-05-31,CUST-01231,Consumer,South,Sports,Resistance Bands,4,167.63,0.12,15.22,590.3,497.84,77.24
ORD-008767,2024-04-22,CUST-00259,Consumer,Midwest,Sports,Sports Bag,2,67.44,0.076,9.58,124.58,108.53,6.47
ORD-008768,2024-02-04,CUST-02808,Corporate,Northeast,Home & Kitchen,Air Fryer,1,136.77,0.134,14.15,118.46,88.92,15.39
ORD-008769,2024-10-15,CUST-01391,Small Business,South,Office Supplies,Stapler,4,26.48,0.194,7.89,85.37,66.52,10.96
ORD-008770,2024-03-06,CUST-01684,Consumer,South,Electronics,Smart Watch,3,144.26,0.033,21.77,418.6,298.32,98.51
ORD-008771,2024-05-06,CUST-01506,Consumer,West,Electronics,Bluetooth Speaker,1,192.43,0.085,6.58,176.05,130.32,39.15
ORD-008772,2025-03-07,CUST-01522,Consumer,Northeast,Electronics,USB-C Hub,1,200.75,0.004,16.78,199.96,152.6,30.58
ORD-008773,2024-08-16,CUST-00302,Consumer,South,Beauty,Body Lotion,1,11.52,0.085,16.63,10.54,6.82,-12.91
ORD-008774,2024-10-27,CUST-01369,Consumer,West,Electronics,Wireless Headphones,2,144.19,,9.33,226.89,204.15,13.41
ORD-008775,2025-02-28,CUST-01261,Consumer,Midwest,Electronics,Wireless Headphones,2,318.77,0.136,24.24,551.12,511.73,15.15
ORD-008776,2024-03-11,CUST-02321,Consumer,West,Electronics,Smart Watch,2,189.95,0.06,17.78,357.16,309.91,29.47
ORD-008777,2024-09-18,CUST-01284,Corporate,West,Electronics,USB-C Hub,2,297.57,0.128,16.02,519.23,399.05,104.16
ORD-008778,2024-01-19,CUST-02508,Small Business,Midwest,Home & Kitchen,Desk Lamp,1,123.06,0.032,19.48,119.1,71.4,28.22
ORD-008779,2024-09-30,CUST-01967,Corporate,South,Office Supplies,Stapler,1,68.63,0.032,19.98,66.42,51.81,-5.37
ORD-008780,2024-05-02,CUST-00382,Small Business,South,Office Supplies,Pen Set,2,32.76,0.139,3.06,56.39,41.85,11.48
ORD-008781,2025-05-13,CUST-02651,Small Business,Northeast,Home & Kitchen,Air Fryer,1,112.66,0.081,14.41,103.51,82.42,6.68
ORD-008782,2024-05-22,CUST-01226,Small Business,Northeast,Home & Kitchen,Desk Lamp,1,133.41,0.087,21.07,121.85,92.51,8.27
ORD-008783,2024-04-19,CUST-02117,Consumer,Midwest,Beauty,Body Lotion,1,84.37,0.097,4.78,76.19,61.45,9.96
ORD-008784,2024-01-08,CUST-00849,Consumer,West,Home & Kitchen,Water Bottle,3,102.59,0.085,14.65,281.72,204.29,62.78
ORD-008785,2024-03-13,CUST-02255,Small Business,Midwest,Electronics,Laptop Stand,2,364.62,0.178,21.59,599.22,436.62,141.01
ORD-008786,2024-04-28,CUST-02699,Consumer,South,Sports,Fitness Tracker,1,149.27,0.012,19.27,147.41,120.77,7.37
ORD-008787,2024-05-04,CUST-00084,Consumer,West,Beauty,Hair Dryer,1,83.58,0.052,12.87,79.25,66.0,0.38
ORD-008788,2025-02-07,CUST-02205,Consumer,South,Office Supplies,Stapler,2,23.58,0.114,8.19,41.81,35.65,-2.03
ORD-008789,2025-04-30,CUST-02247,Consumer,Northeast,Home & Kitchen,Coffee Maker,2,145.87,0.03,4.4,283.0,184.23,94.37
ORD-008790,2025-04-12,CUST-00877,Consumer,Northeast,Electronics,Bluetooth Speaker,1,268.93,0.054,21.02,254.33,214.48,18.83
ORD-008791,2025-06-07,CUST-01190,Corporate,West,Electronics,Wireless Headphones,2,385.54,0.152,24.4,654.19,480.08,149.71
ORD-008792,2025-05-06,CUST-01226,Small Business,Midwest,Sports,Resistance Bands,2,47.21,0.049,15.71,89.74,63.22,10.81
ORD-008793,2024-09-06,CUST-01341,Consumer,Midwest,Office Supplies,Notebook,1,30.32,0.149,23.02,25.8,24.31,-21.53
ORD-008794,2024-08-01,CUST-01258,Corporate,Midwest,Electronics,Bluetooth Speaker,2,325.71,0.019,13.84,638.83,432.83,192.16
ORD-008795,2024-12-21,CUST-02712,Consumer,Midwest,Electronics,Wireless Headphones,1,411.7,0.223,7.73,319.77,242.31,69.73
ORD-008796,2024-06-23,CUST-02796,Consumer,South,Home & Kitchen,Desk Lamp,3,157.91,0.141,3.87,407.03,349.6,53.56
ORD-008797,2024-11-26,CUST-02832,Consumer,,Home & Kitchen,Desk Lamp,3,115.78,0.142,18.59,297.96,266.01,13.36
ORD-008798,2025-06-30,CUST-01422,Consumer,Northeast,Office Supplies,Stapler,1,52.96,0.077,13.95,48.9,36.3,-1.35
ORD-008799,2024-04-18,CUST-02089,Corporate,South,Home & Kitchen,Desk Lamp,1,82.78,0.101,22.49,74.45,63.01,-11.05
ORD-008800,2025-02-24,CUST-00056,Corporate,Midwest,Sports,Fitness Tracker,3,50.25,0.262,7.29,111.26,111.7,-7.73
ORD-008801,2025-05-26,CUST-00055,Corporate,Northeast,Beauty,Makeup Kit,2,63.59,0.034,22.31,122.79,82.77,17.71
ORD-008802,2024-10-20,CUST-02191,Consumer,West,Sports,Fitness Tracker,1,210.72,0.066,20.38,196.79,132.69,43.72
ORD-008803,2024-07-13,CUST-01992,Corporate,Northeast,Sports,Yoga Mat,1,91.66,0.08,23.83,84.32,64.62,-4.13
ORD-008804,2024-05-19,CUST-00290,Consumer,South,Sports,Fitness Tracker,1,123.36,0.11,21.15,109.75,80.47,8.13
ORD-008805,2024-04-01,CUST-01990,Consumer,South,Sports,Running Shoes,1,208.32,0.141,11.83,178.89,150.54,16.52
ORD-008806,2024-06-24,CUST-01893,Consumer,Midwest,Home & Kitchen,Air Fryer,5,31.71,0.13,20.34,137.96,129.48,-11.86
ORD-008807,2025-02-12,CUST-02239,Consumer,Northeast,Electronics,Bluetooth Speaker,2,56.56,0.035,17.15,109.11,70.43,21.53
ORD-008808,2024-10-08,CUST-01541,Corporate,West,Electronics,Smart Watch,2,292.33,0.146,23.32,499.17,419.34,56.51
ORD-008809,2024-05-01,CUST-02283,Consumer,South,Office Supplies,Notebook,5,27.63,0.146,20.0,118.02,86.12,11.9
ORD-008810,2024-10-23,CUST-02289,Consumer,Northeast,Beauty,Face Serum,1,83.08,0.104,13.08,74.41,48.31,13.02
ORD-008811,2025-03-18,CUST-01784,Consumer,Northeast,Electronics,USB-C Hub,3,198.99,0.062,23.49,559.71,487.12,49.1
ORD-008812,2024-01-08,CUST-01651,Consumer,West,Sports,Yoga Mat,3,119.68,0.117,14.57,316.95,274.39,27.99
ORD-008813,2024-01-12,CUST-02393,Consumer,South,Beauty,Skincare Set,1,116.23,0.083,8.73,106.56,72.96,24.87
ORD-008814,2025-06-08,CUST-00526,Consumer,South,Office Supplies,Pen Set,5,35.38,0.097,3.69,159.71,112.03,43.99
ORD-008815,2025-02-13,CUST-02949,Small Business,Northeast,Home & Kitchen,Desk Lamp,2,126.88,0.101,11.24,228.07,150.03,66.8
ORD-008816,2024-11-10,CUST-02682,Small Business,South,Electronics,Smart Watch,1,448.63,0.048,23.62,427.28,322.31,81.35
ORD-008817,2025-05-10,CUST-01602,Consumer,South,Office Supplies,Printer Paper,1,30.89,0.102,21.36,27.73,24.9,-18.53
ORD-008818,2024-11-18,CUST-02710,Corporate,Northeast,Electronics,Wireless Headphones,1,38.78,0.164,14.42,32.41,25.14,-7.15
ORD-008819,2024-10-11,CUST-02166,Consumer,West,Office Supplies,Pen Set,3,50.73,0.141,4.27,130.78,104.3,22.21
ORD-008820,2024-04-25,CUST-01263,Consumer,West,Home & Kitchen,Desk Lamp,1,120.92,0.089,17.06,110.22,76.57,16.59
ORD-008821,2025-03-19,CUST-01296,Consumer,South,Home & Kitchen,Coffee Maker,1,73.52,0.085,22.1,67.24,59.05,-13.91
ORD-008822,2025-02-22,CUST-01829,Small Business,South,Home & Kitchen,Air Fryer,2,135.7,0.206,7.12,215.62,220.71,-12.21
ORD-008823,2024-06-10,CUST-00753,Consumer,South,Office Supplies,Stapler,2,54.7,0.048,11.99,104.17,75.53,16.65
ORD-008824,2025-02-07,CUST-01658,Small Business,West,Home & Kitchen,Storage Set,1,52.99,0.139,23.98,45.63,33.0,-11.35
ORD-008825,2025-02-01,CUST-01234,Corporate,Midwest,Sports,Fitness Tracker,1,54.68,0.173,12.5,45.21,41.89,-9.18
ORD-008826,2024-02-22,CUST-01603,Corporate,Northeast,Electronics,Smart Watch,2,317.79,0.034,20.35,613.89,475.95,117.59
ORD-008827,2024-03-28,CUST-01218,Consumer,Midwest,Sports,Sports Bag,1,102.43,0.09,6.99,93.2,62.53,23.68
ORD-008828,2024-11-21,CUST-00271,Consumer,South,Electronics,Wireless Headphones,2,87.02,0.167,14.18,145.03,138.99,-8.14
ORD-008829,2024-12-07,CUST-02151,Corporate,Northeast,Electronics,Wireless Headphones,1,81.41,0.056,9.25,76.81,65.66,1.9
ORD-008830,2024-12-26,CUST-01482,Consumer,West,Sports,Fitness Tracker,1,16.36,0.109,7.87,14.58,9.81,-3.1
ORD-008831,2024-07-23,CUST-00589,Consumer,Northeast,Beauty,Face Serum,3,18.82,0.016,21.0,55.54,33.72,0.82
ORD-008832,2025-04-02,CUST-00676,Consumer,South,Office Supplies,Printer Paper,1,48.74,0.076,24.98,45.03,38.52,-18.47
ORD-008833,2024-08-31,CUST-01549,Consumer,Midwest,Beauty,Makeup Kit,1,113.13,0.184,14.4,92.32,72.15,5.77
ORD-008834,2024-04-22,CUST-02394,Consumer,Midwest,Home & Kitchen,Storage Set,1,146.26,0.026,11.3,142.52,101.25,29.97
ORD-008835,2024-03-03,CUST-00765,Small Business,Northeast,Beauty,Face Serum,1,62.94,0.002,21.31,62.8,43.6,-2.11
ORD-008836,2025-04-25,CUST-02547,Small Business,Midwest,Electronics,Smart Watch,1,323.3,0.098,15.05,291.66,203.82,72.79
ORD-008837,2025-01-21,CUST-02392,Corporate,Midwest,Beauty,Makeup Kit,4,74.94,0.132,14.07,260.19,212.05,34.07
ORD-008838,2024-09-09,CUST-00057,Consumer,West,Sports,Running Shoes,1,62.55,0.071,6.52,58.12,39.2,12.4
ORD-008839,2024-04-24,CUST-00414,Small Business,Northeast,Sports,Sports Bag,2,96.88,0.082,12.8,177.93,156.84,8.29
ORD-008840,2024-02-22,CUST-02211,Small Business,Northeast,Beauty,Face Serum,1,62.62,0.145,21.1,53.56,36.73,-4.27
ORD-008841,2024-03-24,CUST-01657,Consumer,West,Office Supplies,Printer Paper,1,22.66,0.174,12.14,18.73,16.77,-10.18
ORD-008842,2024-02-27,CUST-00345,Corporate,Midwest,Office Supplies,Notebook,2,66.11,0.131,6.88,114.88,106.12,1.88
ORD-008843,2024-10-16,CUST-02973,Consumer,South,Home & Kitchen,Coffee Maker,2,60.91,0.157,4.34,102.71,86.24,12.13
ORD-008844,2024-04-18,CUST-00030,Corporate,Midwest,Sports,Fitness Tracker,1,157.38,0.098,19.65,141.92,125.61,-3.34
ORD-008845,2024-03-10,CUST-01210,Consumer,Northeast,Office Supplies,Printer Paper,1,26.33,0.063,16.33,24.69,20.55,-12.19
ORD-008846,2024-06-03,CUST-00042,Small Business,West,Home & Kitchen,Storage Set,1,93.96,0.011,9.71,92.95,58.44,24.8
ORD-008847,2025-01-17,CUST-02721,Consumer,Midwest,Beauty,Hair Dryer,3,87.65,0.017,11.55,258.39,160.46,86.38
ORD-008848,2024-09-28,CUST-01399,Consumer,West,Electronics,USB-C Hub,2,351.02,0.093,10.27,637.1,480.51,146.32
ORD-008849,2024-03-25,CUST-01864,Consumer,Midwest,Beauty,Body Lotion,3,35.77,0.178,9.59,88.21,73.07,5.55
ORD-008850,2025-02-13,CUST-02443,Consumer,West,Beauty,Body Lotion,1,70.29,0.044,3.75,67.23,57.04,6.44
ORD-008851,2024-09-24,CUST-00785,Small Business,South,Electronics,Laptop Stand,1,299.91,0.284,12.83,214.59,210.58,-8.82
ORD-008852,2024-04-12,CUST-00935,Corporate,Northeast,Electronics,Bluetooth Speaker,2,49.53,0.09,21.91,90.2,75.48,-7.19
ORD-008853,2025-01-13,CUST-01887,Consumer,South,Beauty,Skincare Set,3,93.35,0.04,24.52,268.9,164.86,79.52
ORD-008854,2025-06-26,CUST-02774,Consumer,West,Electronics,Wireless Headphones,2,294.49,0.067,5.33,549.52,444.5,99.69
ORD-008855,2024-10-22,CUST-00562,Consumer,Midwest,Sports,Running Shoes,1,146.2,0.096,6.82,132.21,114.43,10.96
ORD-008856,2024-03-29,CUST-01264,Small Business,South,Electronics,Laptop Stand,1,119.39,0.182,12.32,97.66,80.23,5.11
ORD-008857,2024-06-18,CUST-00796,Consumer,Northeast,Electronics,Wireless Headphones,3,239.44,0.107,5.97,641.48,498.77,136.74
ORD-008858,2024-11-23,CUST-00566,Corporate,Midwest,Electronics,Bluetooth Speaker,3,271.04,0.025,16.68,792.44,574.96,200.8
ORD-008859,2025-06-30,CUST-00596,Consumer,Midwest,Beauty,Body Lotion,4,48.09,0.206,18.3,152.83,121.16,13.37
ORD-008860,2025-05-23,CUST-01378,Small Business,Midwest,Office Supplies,Pen Set,2,49.48,0.063,18.37,92.71,66.52,7.82
ORD-008861,2025-05-25,CUST-00332,Consumer,Midwest,Sports,Running Shoes,1,23.06,0.051,23.5,21.88,15.98,-17.6
ORD-008862,2025-03-31,,Consumer,Northeast,Sports,Running Shoes,1,118.84,0.128,6.45,103.61,74.2,22.96
ORD-008863,2024-11-10,CUST-00553,Consumer,South,Office Supplies,Notebook,1,8.87,0.16,20.24,7.45,7.25,-20.04
ORD-008864,2024-12-20,CUST-01518,Small Business,South,Electronics,Wireless Headphones,1,216.7,0.158,16.61,182.47,143.12,22.74
ORD-008865,2025-02-05,CUST-00701,Consumer,Northeast,Electronics,Smart Watch,2,405.1,0.0,19.46,810.19,562.31,228.42
ORD-008866,2025-01-26,CUST-01322,Consumer,South,Sports,Sports Bag,1,107.13,0.198,9.04,85.96,66.72,10.2
ORD-008867,2024-12-15,CUST-00442,Consumer,West,Home & Kitchen,Air Fryer,1,176.94,0.037,7.13,170.38,143.01,20.24
ORD-008868,2024-03-14,CUST-00566,Corporate,Northeast,Sports,Fitness Tracker,1,169.65,0.138,16.96,146.23,128.64,0.63
ORD-008869,2025-04-26,CUST-00987,Consumer,South,Sports,Resistance Bands,4,209.06,0.128,9.11,729.51,499.83,220.57
ORD-008870,2024-01-06,CUST-02099,Consumer,Midwest,Office Supplies,Notebook,2,61.9,0.136,22.0,106.96,87.15,-2.19
ORD-008871,2024-08-20,CUST-01272,Consumer,South,Office Supplies,Notebook,1,60.69,0.087,24.98,55.4,41.13,-10.71
ORD-008872,2024-08-25,CUST-01052,Consumer,West,Sports,Fitness Tracker,3,82.66,0.169,21.69,205.98,191.21,-6.92
ORD-008873,2025-06-28,CUST-01727,Consumer,West,Beauty,Skincare Set,4,100.5,0.102,19.09,361.0,246.42,95.49
ORD-008874,2024-02-18,CUST-02912,Consumer,Midwest,Beauty,Face Serum,2,47.04,0.184,22.87,76.75,60.68,-6.8
ORD-008875,2024-09-17,CUST-02429,Corporate,South,Home & Kitchen,Water Bottle,1,154.85,0.033,22.32,149.8,117.78,9.7
ORD-008876,2024-07-14,CUST-01202,Consumer,,Office Supplies,Desk Organizer,1,35.49,0.207,19.6,28.14,21.45,-12.91
ORD-008877,2024-02-23,CUST-01530,Consumer,South,Home & Kitchen,Coffee Maker,3,16.38,0.0,15.26,49.13,38.06,-4.19
ORD-008878,2024-05-02,CUST-00665,Consumer,Midwest,Sports,Sports Bag,1,202.36,0.203,23.28,161.22,158.5,-20.56
ORD-008879,2024-08-18,CUST-02188,Corporate,Northeast,Office Supplies,Notebook,1,50.29,0.07,8.9,46.76,32.99,4.87
ORD-008880,2025-05-16,CUST-02579,Consumer,West,Beauty,Hair Dryer,1,85.54,0.126,13.91,74.76,66.07,-5.22
ORD-008881,2024-07-31,CUST-02583,Consumer,West,Electronics,Wireless Headphones,1,398.75,0.074,8.54,369.35,251.11,109.7
ORD-008882,2025-04-26,CUST-00627,Corporate,Midwest,Sports,Yoga Mat,1,212.11,0.046,11.85,202.4,151.19,39.36
ORD-008883,2025-02-05,CUST-02247,Consumer,South,Home & Kitchen,Water Bottle,1,141.47,0.075,19.72,130.87,87.4,23.75
ORD-008884,2025-03-23,CUST-00505,Consumer,West,Beauty,Hair Dryer,1,72.69,0.149,12.5,61.84,48.73,0.61
ORD-008885,2025-04-11,CUST-00030,Corporate,South,Electronics,Wireless Headphones,2,109.04,0.125,4.98,190.85,135.55,50.32
ORD-008886,2025-01-25,CUST-02156,Small Business,West,Sports,Sports Bag,4,162.06,0.177,5.89,533.8,491.12,36.79
ORD-008887,2025-02-05,CUST-01276,Consumer,South,Office Supplies,Pen Set,1,37.6,0.134,7.01,32.55,26.81,-1.27
ORD-008888,2024-03-25,CUST-00895,Corporate,Midwest,Home & Kitchen,Coffee Maker,2,101.75,0.124,10.28,178.32,120.15,47.89
ORD-008889,2025-01-27,CUST-01515,Small Business,Northeast,Home & Kitchen,Storage Set,1,122.87,0.202,7.73,97.99,97.29,-7.03
ORD-008890,2024-01-27,CUST-01253,Consumer,Midwest,Home & Kitchen,Desk Lamp,2,140.2,0.13,14.44,243.84,209.13,20.27
ORD-008891,2025-02-07,CUST-00729,Consumer,South,Home & Kitchen,Storage Set,1,58.01,0.043,9.03,55.53,33.88,12.62
ORD-008892,2024-12-23,CUST-01354,Consumer,Northeast,Electronics,Laptop Stand,3,166.67,0.028,12.15,486.09,388.79,85.15
ORD-008893,2025-02-18,CUST-00107,Consumer,South,Office Supplies,Printer Paper,1,20.66,0.213,15.12,16.26,13.5,-12.36
ORD-008894,2024-12-17,CUST-02351,Consumer,Northeast,Home & Kitchen,Water Bottle,1,139.57,0.096,23.5,126.13,83.18,19.45
ORD-008895,2024-07-20,CUST-02811,Consumer,Northeast,Home & Kitchen,Storage Set,2,91.57,0.105,14.88,163.88,112.09,36.91
ORD-008896,2024-07-21,CUST-01723,Corporate,West,Beauty,Skincare Set,2,75.5,0.066,15.68,140.98,122.11,3.19
ORD-008897,2024-11-22,CUST-01864,Consumer,Northeast,Home & Kitchen,Desk Lamp,1,102.78,0.008,14.7,102.0,75.29,12.01
ORD-008898,2024-09-15,CUST-02225,Small Business,Midwest,Electronics,Wireless Headphones,1,386.87,0.22,19.86,301.84,315.86,-33.88
ORD-008899,2024-07-05,CUST-01458,Consumer,Northeast,Sports,Sports Bag,2,134.35,0.027,6.01,261.41,217.5,37.9
ORD-008900,2024-09-24,CUST-02963,Consumer,Midwest,Home & Kitchen,Water Bottle,5,176.71,0.042,23.15,846.13,561.98,261.0
ORD-008901,2024-10-20,CUST-00867,Small Business,West,Office Supplies,Notebook,2,43.8,0.082,5.22,80.37,56.11,19.04
ORD-008902,2024-05-11,CUST-02133,Small Business,South,Sports,Running Shoes,1,118.0,0.073,12.94,109.34,88.94,7.46
ORD-008903,2024-12-15,CUST-00846,Small Business,West,Beauty,Hair Dryer,4,16.83,0.067,18.24,62.82,46.13,-1.55
ORD-008904,2024-06-20,CUST-00837,Corporate,Midwest,Office Supplies,Notebook,2,32.53,0.143,13.56,55.76,39.73,2.47
ORD-008905,2024-05-26,CUST-01300,Consumer,Midwest,Office Supplies,Stapler,2,26.81,0.169,3.59,44.58,35.48,5.51
ORD-008906,2024-08-16,CUST-02301,Small Business,Northeast,Sports,Yoga Mat,1,134.35,0.099,14.87,121.07,78.28,27.92
ORD-008907,2024-02-26,CUST-01225,Consumer,West,Sports,Yoga Mat,1,86.58,0.12,14.42,76.23,56.65,5.16
ORD-008908,2024-11-25,CUST-02550,Consumer,West,Electronics,USB-C Hub,1,163.37,0.046,14.01,155.8,108.35,33.44
ORD-008909,2025-02-05,CUST-01150,Small Business,Northeast,Office Supplies,Printer Paper,2,69.93,0.137,4.59,120.7,85.15,30.96
ORD-008910,2025-06-06,CUST-01293,Consumer,Northeast,Sports,Sports Bag,1,80.62,0.086,12.0,73.69,58.4,3.29
ORD-008911,2024-06-04,CUST-01561,Small Business,South,Beauty,Face Serum,2,103.63,0.08,3.35,190.77,133.32,54.1
ORD-008912,2024-10-21,CUST-01979,Corporate,Northeast,Electronics,Bluetooth Speaker,1,370.97,0.16,7.07,311.57,294.09,10.41
ORD-008913,2024-10-02,CUST-01309,Consumer,South,Home & Kitchen,Storage Set,3,68.54,0.016,16.09,202.32,168.17,18.06
ORD-008914,2025-02-03,CUST-01472,Consumer,West,Office Supplies,Printer Paper,1,29.72,0.164,8.64,24.83,18.75,-2.56
ORD-008915,2024-12-07,CUST-00185,Corporate,West,Home & Kitchen,Coffee Maker,4,137.31,0.099,5.04,494.91,447.3,42.57
ORD-008916,2025-03-17,CUST-00383,Corporate,South,Beauty,Makeup Kit,2,52.45,0.074,14.42,97.17,67.2,15.55
ORD-008917,2025-04-10,CUST-00421,Corporate,South,Office Supplies,Stapler,3,7.69,0.208,8.84,18.28,14.34,-4.9
ORD-008918,2024-03-03,CUST-02187,Corporate,Midwest,Home & Kitchen,Air Fryer,1,98.04,0.151,10.32,83.27,68.14,4.81
ORD-008919,2024-07-13,CUST-01105,Consumer,West,Home & Kitchen,Coffee Maker,1,102.61,0.0,4.37,102.56,66.14,32.05
ORD-008920,2024-12-23,CUST-01331,Corporate,West,Sports,Sports Bag,3,83.21,0.161,13.64,209.56,171.51,24.41
ORD-008921,2024-10-24,CUST-01613,Corporate,West,Sports,Running Shoes,3,25.95,0.138,17.8,67.1,48.77,0.53
ORD-008922,2024-09-20,CUST-01040,Consumer,West,Beauty,Hair Dryer,2,58.17,0.026,9.96,113.32,86.99,16.37
ORD-008923,2024-04-04,CUST-00376,Consumer,South,Sports,Resistance Bands,1,212.23,0.098,13.04,191.43,170.6,7.79
ORD-008924,2024-11-09,CUST-01404,Consumer,Northeast,Sports,Yoga Mat,2,205.63,0.151,8.36,349.22,327.43,13.43
ORD-008925,2025-02-09,CUST-01033,Consumer,West,Office Supplies,Pen Set,2,59.24,0.0,14.81,118.47,89.98,13.68
ORD-008926,2024-01-22,CUST-01747,Corporate,Midwest,Electronics,Smart Watch,3,188.55,0.149,9.62,481.1,421.94,49.54
ORD-008927,2024-11-19,CUST-01888,Consumer,West,Beauty,Hair Dryer,1,30.17,0.079,20.93,27.78,24.0,-17.15
ORD-008928,2025-05-10,CUST-02271,Corporate,Midwest,Office Supplies,Notebook,3,68.39,0.092,7.9,186.33,129.07,49.36
ORD-008929,2024-11-09,CUST-01542,Consumer,Northeast,Home & Kitchen,Water Bottle,2,156.77,0.171,15.44,259.99,230.69,13.86
ORD-008930,2025-06-05,CUST-02727,Corporate,South,Sports,Resistance Bands,3,55.04,0.057,7.76,155.78,104.45,43.57
ORD-008931,2024-07-11,CUST-02996,Consumer,West,Home & Kitchen,Desk Lamp,3,85.24,0.036,3.8,246.44,193.61,49.03
ORD-008932,2024-01-02,CUST-02053,Consumer,South,Sports,Fitness Tracker,1,138.41,,22.01,118.34,109.79,-13.46
ORD-008933,2025-01-08,CUST-02795,Small Business,Northeast,Office Supplies,Printer Paper,2,44.57,0.109,18.62,79.47,59.78,1.07
ORD-008934,2024-04-26,CUST-02983,Consumer,Midwest,Electronics,Bluetooth Speaker,2,302.71,0.076,4.21,559.64,403.42,152.01
ORD-008935,2024-01-06,CUST-02506,Consumer,South,Sports,Yoga Mat,2,209.83,0.021,4.44,410.92,325.53,80.95
ORD-008936,2024-04-08,CUST-00473,Consumer,Midwest,Beauty,Makeup Kit,1,27.01,0.078,24.66,24.91,19.45,-19.2
ORD-008937,2025-05-25,CUST-02018,Consumer,Midwest,Office Supplies,Stapler,3,63.16,0.066,18.87,176.95,147.37,10.71
ORD-008938,2025-03-03,CUST-00464,Consumer,Midwest,Office Supplies,Printer Paper,1,22.98,0.087,4.8,20.98,15.42,0.76
ORD-008939,2024-05-30,CUST-00884,Consumer,West,Electronics,Wireless Headphones,1,263.92,0.006,6.79,262.42,167.27,88.36
ORD-008940,2024-11-23,CUST-02372,Consumer,South,Electronics,Smart Watch,1,264.78,0.059,13.66,249.05,182.62,52.77
